algorithm,quantum,context_switch_time,num_patrons,seed,cpu_util,mean_turnaround,median_turnaround,SD_turnaround,mean_response,median_response,SD_response,mean_wait,median_wait,SD_wait,mean_throughput,median_throughput,SD_throughput
RR,88,3,25,36,92.31,6370.32,6315.00,822.04,1248.40,916.00,1150.40,5589.76,5605.00,824.94,2.78,1.00,3.80
RR,89,3,25,36,92.19,6383.04,6327.00,824.51,1248.36,914.00,1153.07,5601.40,5616.00,828.70,2.78,1.00,3.80
RR,90,3,25,36,92.17,6411.52,6359.00,824.28,1253.24,920.00,1163.50,5629.20,5638.00,827.55,2.78,1.00,3.53
RR,91,3,25,36,92.04,6441.04,6391.00,825.49,1264.64,927.00,1170.99,5656.96,5672.00,830.84,2.78,1.00,3.67
RR,92,3,25,36,92.22,6475.00,6405.00,762.61,1143.68,922.00,1019.95,5694.24,5661.00,765.64,2.78,1.00,4.21
RR,93,3,25,36,92.26,6469.20,6400.00,761.57,1142.28,924.00,1020.53,5688.96,5656.00,763.75,2.78,1.00,4.21
RR,94,3,25,36,92.58,6435.88,6349.00,760.38,1135.48,916.00,1008.71,5656.88,5606.00,760.30,2.78,1.00,4.09
RR,95,3,25,36,92.19,6310.76,6277.00,874.89,1269.16,937.00,1167.52,5530.92,5562.00,885.43,2.78,2.00,3.70
RR,96,3,25,36,92.42,6491.20,6393.00,762.08,1152.36,934.00,1027.07,5710.04,5657.00,753.60,2.78,1.00,4.38
RR,97,3,25,36,92.47,6430.72,6381.00,752.41,1158.04,938.00,1030.98,5649.88,5637.00,744.50,2.78,1.00,4.21
RR,98,3,25,36,92.28,6420.76,6312.00,845.68,1279.52,947.00,1177.18,5640.52,5614.00,839.90,2.78,1.00,3.56
RR,99,3,25,36,92.14,6414.04,6302.00,844.57,1283.44,950.00,1176.23,5634.04,5613.00,839.78,2.78,1.00,3.56
RR,100,3,25,36,92.84,6378.48,6538.00,711.12,1026.36,957.00,767.80,5598.16,5776.00,744.62,2.78,1.00,4.49
RR,30,3,25,47,86.04,7359.68,7449.00,1168.39,1230.56,573.00,1358.18,6560.88,6595.00,1098.67,2.50,1.00,3.17
RR,31,3,25,47,86.14,7240.84,7494.00,1229.91,1346.48,753.00,1190.59,6444.08,6599.00,1180.61,2.50,1.00,3.10
RR,32,3,25,47,86.46,7356.64,7156.00,1092.81,1262.52,613.00,1179.01,6561.40,6339.00,1035.66,2.50,1.00,3.34
RR,33,3,25,47,86.28,7139.04,7528.00,1410.85,1534.12,1549.00,1379.79,6341.40,6749.00,1340.95,2.50,1.00,3.44
RR,34,3,25,47,86.96,7198.44,7398.00,1198.50,1257.80,672.00,1233.78,6405.64,6558.00,1108.36,2.50,1.50,3.06
RR,35,3,25,47,86.46,7247.12,7774.00,1116.22,1194.52,644.00,1257.53,6450.92,6906.00,1048.60,2.50,1.00,3.10
RR,36,3,25,47,87.06,7277.80,7307.00,919.35,1115.84,619.00,1052.62,6482.52,6541.00,879.89,2.50,0.50,3.27
RR,37,3,25,47,87.31,7291.92,7846.00,1196.55,1234.92,636.00,1311.91,6495.56,6967.00,1148.55,2.50,1.00,3.34
RR,38,3,25,47,87.98,7144.40,7259.00,1109.53,1302.64,630.00,1323.62,6351.60,6537.00,1070.75,2.50,1.00,3.34
RR,39,3,25,47,88.35,6920.04,7202.00,1367.48,1335.64,669.00,1308.07,6127.52,6312.00,1288.67,2.50,1.00,3.14
RR,40,3,25,47,88.47,6897.64,7009.00,1038.05,1222.08,674.00,1200.14,6105.36,6307.00,1017.00,2.50,1.00,3.44
RR,41,3,25,47,87.26,7169.92,7256.00,1125.34,1080.32,572.00,981.41,6375.32,6566.00,1062.73,2.50,1.00,4.03
RR,42,3,25,47,87.61,7198.20,7237.00,1024.64,1014.16,587.00,965.74,6403.36,6495.00,956.82,2.50,0.50,3.92
RR,43,3,25,47,87.75,7171.24,7208.00,1005.52,1019.56,591.00,967.67,6378.04,6461.00,939.33,2.50,0.50,3.92
RR,44,3,25,47,88.53,6918.00,7375.00,1253.28,1233.16,782.00,1047.69,6123.76,6585.00,1189.32,2.50,1.50,3.14
RR,45,3,25,47,88.66,7048.68,7096.00,1199.99,1112.56,733.00,1056.61,6252.44,6349.00,1120.41,2.50,1.50,3.06
RR,46,3,25,47,88.70,7263.28,7615.00,1019.13,949.92,554.00,820.21,6467.00,6678.00,948.06,2.50,0.50,3.89
RR,47,3,25,47,88.05,7278.20,7522.00,971.53,942.20,537.00,820.78,6485.16,6637.00,914.35,2.50,0.50,3.84
RR,48,3,25,47,88.82,7168.68,7340.00,1110.49,1066.68,637.00,919.05,6373.08,6404.00,1021.82,2.50,0.50,3.24
RR,49,3,25,47,88.64,7064.28,7306.00,972.68,1089.08,645.00,904.84,6270.28,6535.00,905.68,2.50,0.50,3.10
RR,50,3,25,47,89.48,7085.88,7060.00,758.23,879.88,525.00,796.08,6294.44,6244.00,711.17,2.78,0.00,4.21
RR,51,3,25,47,89.09,6922.80,7033.00,1030.59,1106.56,553.00,1043.63,6128.96,6272.00,961.98,2.78,1.00,3.83
RR,52,3,25,47,88.83,6913.72,6877.00,1020.91,1173.60,664.00,1047.07,6119.76,6269.00,990.54,2.50,1.00,3.44
RR,53,3,25,47,88.85,6934.72,7159.00,950.16,1065.32,541.00,1032.37,6143.80,6331.00,904.12,2.78,1.00,3.87
RR,54,3,25,47,89.20,6854.32,6815.00,1007.88,1171.64,670.00,1038.75,6062.92,6203.00,975.42,2.78,1.00,3.63
RR,55,3,25,47,89.16,6897.88,7274.00,983.45,1182.12,670.00,1048.81,6105.48,6486.00,951.97,2.78,1.00,3.73
RR,56,3,25,47,89.85,6825.64,7118.00,1137.73,1197.08,984.00,899.76,6032.48,6399.00,1090.56,2.78,2.00,3.99
RR,57,3,25,47,89.16,6805.52,7127.00,1111.94,1192.32,673.00,1052.22,6014.28,6351.00,1067.72,2.50,1.00,3.17
RR,58,3,25,47,89.89,6840.68,6893.00,1079.12,1181.28,577.00,1075.79,6048.44,6299.00,1046.40,2.78,2.00,3.53
RR,59,3,25,47,89.67,6857.60,7231.00,1087.68,1141.44,572.00,1059.38,6065.24,6331.00,1043.12,2.78,2.00,3.70
RR,60,3,25,47,89.65,6960.08,6983.00,1148.57,1023.36,684.00,836.32,6166.64,6233.00,1067.66,2.78,1.00,4.06
RR,61,3,25,47,90.03,6797.88,7018.00,1200.75,1069.24,740.00,845.87,6005.12,6206.00,1101.65,2.78,1.00,3.63
RR,62,3,25,47,89.41,6944.08,7142.00,1081.93,1028.24,638.00,920.69,6153.48,6319.00,1004.80,2.78,1.00,3.90
RR,63,3,25,47,89.94,6899.64,6935.00,1126.16,949.04,643.00,698.13,6110.36,6209.00,1045.08,2.78,1.00,3.90
RR,64,3,25,47,89.76,6967.12,6999.00,1137.48,1032.28,681.00,844.28,6174.52,6254.00,1058.02,2.78,1.00,4.06
RR,65,3,25,47,90.24,6988.32,7291.00,1032.56,881.32,640.00,630.94,6198.68,6410.00,942.87,2.78,0.00,4.15
RR,66,3,25,47,89.01,6993.92,7275.00,1056.69,931.24,678.00,777.73,6202.68,6424.00,964.93,2.78,1.00,4.21
RR,67,3,25,47,90.73,6782.00,7149.00,1115.73,981.36,688.00,757.00,5992.28,6344.00,1027.70,2.78,1.00,3.90
RR,68,3,25,47,91.11,7048.68,7260.00,1076.67,987.12,780.00,739.78,6259.12,6478.00,979.30,2.78,1.00,4.38
RR,69,3,25,47,90.73,6903.12,7188.00,1097.44,909.88,680.00,688.56,6112.64,6418.00,1008.51,2.78,1.00,4.24
RR,70,3,25,47,90.78,6893.72,6936.00,735.02,874.00,702.00,675.25,6103.12,6179.00,695.40,2.78,0.00,4.06
RR,71,3,25,47,90.34,6924.24,7002.00,731.50,821.92,632.00,642.15,6133.20,6200.00,700.02,2.78,0.00,4.06
RR,72,3,25,47,90.26,6909.04,6968.00,780.01,869.88,697.00,672.40,6118.36,6167.00,760.82,2.78,0.00,3.93
RR,73,3,25,47,91.02,6860.12,7001.00,777.24,820.12,638.00,634.94,6070.64,6316.00,763.77,2.78,0.00,4.02
RR,74,3,25,47,90.26,6998.80,7129.00,713.59,837.64,659.00,645.54,6207.36,6336.00,677.52,2.78,0.00,4.15
RR,75,3,25,47,90.71,6729.20,6683.00,1019.55,842.76,696.00,643.37,5939.16,5966.00,976.92,2.78,1.00,3.96
RR,76,3,25,47,92.22,6672.04,6616.00,1009.03,839.52,694.00,636.99,5884.20,5899.00,967.50,2.78,1.00,3.96
RR,77,3,25,47,91.09,6586.60,7037.00,1110.02,917.80,796.00,683.33,5796.32,6239.00,1034.14,2.78,1.00,3.77
RR,78,3,25,47,90.82,6588.08,6751.00,1118.62,944.92,782.00,812.69,5800.68,6042.00,1070.29,2.78,1.00,3.77
RR,79,3,25,47,92.15,6568.76,6844.00,1113.94,844.48,712.00,638.30,5783.08,6136.00,1048.93,2.78,1.00,3.70
RR,80,3,25,47,91.07,6542.72,6632.00,1119.47,967.72,806.00,822.57,5753.96,5740.00,1050.48,2.78,0.00,3.70
RR,81,3,25,47,91.88,6652.36,6936.00,1124.73,858.60,733.00,647.18,5863.48,6225.00,1059.09,2.78,1.00,3.77
RR,82,3,25,47,92.15,6592.36,6869.00,1115.49,853.28,729.00,640.29,5805.16,6158.00,1050.62,2.78,1.00,3.70
RR,83,3,25,47,91.91,6647.92,6949.00,1116.92,920.80,752.00,724.89,5856.56,6183.00,1033.62,2.78,0.00,3.70
RR,84,3,25,47,92.14,6645.36,6564.00,1023.46,860.16,736.00,643.57,5857.68,5783.00,966.19,2.78,1.00,3.90
RR,85,3,25,47,91.85,6651.96,6923.00,1116.48,867.40,745.00,650.42,5863.68,6212.00,1050.77,2.78,0.00,3.87
RR,86,3,25,47,91.46,6515.88,6614.00,1104.95,970.84,808.00,818.18,5728.36,5713.00,1035.18,2.78,1.00,3.70
RR,87,3,25,47,91.09,6673.12,6602.00,998.16,874.04,756.00,653.12,5884.24,5840.00,942.67,2.78,0.00,4.02
RR,88,3,25,47,92.06,6600.32,6581.00,1066.16,932.64,785.00,737.41,5810.92,5749.00,1000.64,2.78,0.00,3.70
RR,89,3,25,47,92.01,6619.28,6613.00,1045.30,935.92,786.00,738.41,5829.84,5811.00,978.14,2.78,0.00,3.77
RR,90,3,25,47,92.31,6548.04,6568.00,1039.36,925.44,778.00,722.74,5759.72,5752.00,971.82,2.78,0.00,3.63
RR,91,3,25,47,92.40,6590.44,6613.00,1069.06,930.36,789.00,727.84,5799.84,5752.00,996.98,2.78,0.00,3.63
RR,92,3,25,47,92.33,6560.32,6574.00,1064.68,924.68,780.00,722.28,5772.52,5720.00,995.10,2.78,0.00,3.60
RR,93,3,25,47,92.16,6583.48,6588.00,1058.83,927.48,783.00,728.42,5795.88,5753.00,996.94,2.78,0.00,3.77
RR,94,3,25,47,90.99,6577.64,6837.00,1035.61,993.56,887.00,764.67,5789.32,6067.00,987.20,2.78,0.00,3.60
RR,95,3,25,47,91.95,6674.48,6871.00,1052.06,947.40,816.00,746.51,5884.36,6137.00,998.12,2.78,0.00,3.63
RR,96,3,25,47,90.86,6576.92,6834.00,1005.64,1054.88,751.00,894.27,5787.20,5992.00,949.33,2.78,0.00,3.56
RR,97,3,25,47,90.85,6605.68,6873.00,1009.10,1062.28,756.00,900.70,5813.88,6010.00,954.15,2.78,0.00,3.60
RR,98,3,25,47,91.08,6585.44,6571.00,1030.40,999.72,913.00,761.78,5795.76,5725.00,979.00,2.78,0.00,3.60
RR,99,3,25,47,91.00,6606.64,6924.00,1012.23,1003.92,916.00,759.64,5817.96,6148.00,970.12,2.78,0.00,3.60
RR,100,3,25,47,93.03,6746.48,6908.00,862.64,840.48,754.00,591.30,5958.16,6243.00,850.70,2.78,1.00,3.77
RR,30,3,25,58,85.48,7637.52,7762.00,1127.08,1261.36,675.00,1274.25,6847.56,6965.00,1060.06,2.50,0.00,3.54
RR,31,3,25,58,85.96,7696.96,7951.00,989.00,1270.32,700.00,1270.18,6905.92,7092.00,912.31,2.50,0.00,3.66
RR,32,3,25,58,85.73,7888.40,8141.00,967.09,1337.76,762.00,1266.37,7094.20,7179.00,881.15,2.50,0.00,3.89
RR,33,3,25,58,86.14,7791.88,8278.00,1287.17,1276.92,777.00,1324.94,6996.72,7487.00,1225.38,2.50,1.00,4.03
RR,34,3,25,58,87.00,7766.08,8026.00,1077.43,1186.36,799.00,1130.82,6974.24,7182.00,994.39,2.50,0.00,3.75
RR,35,3,25,58,88.00,7260.40,7369.00,1294.64,1215.32,820.00,1158.96,6471.48,6585.00,1226.06,2.50,1.50,2.84
RR,36,3,25,58,87.57,7454.44,7615.00,1269.59,1113.68,806.00,891.93,6664.60,6711.00,1156.62,2.50,1.00,3.24
RR,37,3,25,58,87.38,7471.76,7581.00,1157.90,1320.64,883.00,1177.45,6680.00,6812.00,1049.59,2.50,1.00,3.24
RR,38,3,25,58,87.85,7539.16,7678.00,1203.74,1167.60,881.00,1094.61,6748.88,6806.00,1105.93,2.50,1.00,3.69
RR,39,3,25,58,87.59,7637.04,7721.00,1183.06,1200.68,884.00,1117.75,6847.28,6844.00,1090.93,2.50,0.50,4.20
RR,40,3,25,58,88.72,7387.28,7620.00,1038.83,1203.76,865.00,1008.79,6600.08,6791.00,951.29,2.50,1.00,3.50
RR,41,3,25,58,88.74,7304.72,7561.00,1207.12,1096.28,875.00,973.17,6515.40,6756.00,1113.19,2.50,1.50,3.14
RR,42,3,25,58,89.07,7245.64,7868.00,1312.38,1158.08,882.00,837.10,6458.08,6988.00,1237.12,2.50,1.00,3.27
RR,43,3,25,58,88.05,7275.84,7649.00,1320.84,1308.48,982.00,1078.22,6485.64,6859.00,1224.04,2.50,1.50,3.27
RR,44,3,25,58,88.94,7288.80,7634.00,1293.69,1301.16,969.00,1074.07,6499.16,6756.00,1199.20,2.50,1.00,3.06
RR,45,3,25,58,89.06,7409.52,7805.00,1261.13,1172.72,920.00,866.62,6619.16,6931.00,1206.30,2.50,1.00,3.50
RR,46,3,25,58,88.80,7435.92,7678.00,1082.79,1183.04,931.00,875.22,6646.84,6940.00,999.22,2.50,1.00,3.54
RR,47,3,25,58,89.13,7393.44,7826.00,1335.57,1169.92,922.00,872.03,6606.64,6950.00,1253.60,2.50,1.00,3.17
RR,48,3,25,58,89.00,7403.16,7796.00,1260.18,1177.32,914.00,877.89,6615.24,6887.00,1190.07,2.50,1.00,3.17
RR,49,3,25,58,87.70,7680.56,7923.00,936.90,1108.52,859.00,1000.58,6888.80,7143.00,868.23,2.50,0.50,3.84
RR,50,3,25,58,90.18,7354.60,7675.00,1036.33,1184.80,993.00,905.50,6566.76,6985.00,1030.32,2.50,1.00,3.57
RR,51,3,25,58,90.10,7299.36,7540.00,931.24,1088.92,985.00,706.83,6512.12,6803.00,900.94,2.50,1.00,3.24
RR,52,3,25,58,90.07,7307.16,7655.00,1004.79,1185.28,985.00,898.95,6520.32,6962.00,1002.46,2.50,0.50,3.78
RR,53,3,25,58,90.12,7322.64,7557.00,1104.70,1168.16,1008.00,908.54,6533.76,6835.00,1086.30,2.50,1.00,3.27
RR,54,3,25,58,90.05,7319.04,7589.00,970.86,1212.24,1022.00,903.44,6530.12,6809.00,929.26,2.50,1.00,3.24
RR,55,3,25,58,90.21,7312.36,7601.00,1018.83,1170.96,1021.00,904.03,6525.28,6752.00,971.87,2.50,1.00,3.57
RR,56,3,25,58,90.18,7414.64,7589.00,869.24,1063.68,969.00,639.52,6627.12,6789.00,827.32,2.50,0.50,3.66
RR,57,3,25,58,90.40,7413.00,7563.00,841.07,1046.32,968.00,610.01,6627.56,6746.00,769.62,2.50,0.00,3.98
RR,58,3,25,58,88.84,7411.96,7672.00,937.79,1103.60,1018.00,629.54,6623.60,6916.00,869.32,2.50,0.50,3.60
RR,59,3,25,58,90.33,7385.52,7761.00,962.32,968.44,945.00,620.40,6599.72,6863.00,893.85,2.50,1.00,3.81
RR,60,3,25,58,90.32,7343.92,7633.00,941.91,1009.20,985.00,648.49,6556.84,6888.00,870.23,2.50,1.00,3.44
RR,61,3,25,58,90.52,7272.64,7458.00,933.25,1034.60,982.00,628.38,6487.40,6724.00,841.38,2.50,1.00,3.21
RR,62,3,25,58,89.93,7475.88,7414.00,796.87,1064.88,998.00,611.83,6689.80,6732.00,750.04,2.50,0.50,4.22
RR,63,3,25,58,90.32,7397.24,7714.00,856.88,994.64,1000.00,626.71,6610.84,6941.00,810.52,2.50,0.50,3.60
RR,64,3,25,58,89.54,7479.12,7852.00,950.99,987.84,1001.00,628.73,6691.16,7016.00,878.88,2.50,0.50,3.72
RR,65,3,25,58,90.74,7395.88,7594.00,842.10,997.20,993.00,618.95,6610.68,6725.00,778.00,2.50,0.50,3.89
RR,66,3,25,58,89.47,7501.92,7609.00,799.92,983.44,999.00,642.35,6715.68,6833.00,754.79,2.50,0.00,4.38
RR,67,3,25,58,90.96,7360.00,7480.00,863.62,1076.40,815.00,814.11,6573.24,6722.00,743.01,2.50,0.50,3.66
RR,68,3,25,58,90.99,7331.32,7480.00,831.69,1084.40,814.00,822.55,6545.48,6742.00,707.59,2.50,0.50,3.54
RR,69,3,25,58,90.77,7218.08,7397.00,836.21,1127.32,1038.00,839.71,6433.04,6483.00,723.50,2.50,0.50,3.89
RR,70,3,25,58,91.58,7065.12,7259.00,906.13,925.52,805.00,810.54,6280.44,6576.00,821.14,2.50,1.00,3.87
RR,71,3,25,58,91.33,7128.00,7103.00,935.30,999.04,856.00,873.08,6342.08,6425.00,857.12,2.50,0.50,3.06
RR,72,3,25,58,91.53,7186.88,7254.00,901.09,941.92,810.00,827.70,6401.76,6491.00,826.13,2.50,0.50,3.27
RR,73,3,25,58,90.92,7171.80,7264.00,908.28,944.68,811.00,828.25,6387.08,6480.00,828.89,2.50,0.50,3.27
RR,74,3,25,58,91.31,7159.08,7173.00,945.26,1013.32,839.00,884.85,6372.52,6477.00,892.79,2.50,1.00,3.03
RR,75,3,25,58,91.10,7048.84,7361.00,974.26,954.80,859.00,802.63,6263.76,6572.00,933.46,2.50,1.00,3.78
RR,76,3,25,58,92.18,7011.40,7304.00,954.52,1007.00,868.00,855.86,6227.60,6417.00,929.27,2.50,1.50,3.34
RR,77,3,25,58,92.17,6995.40,7011.00,865.27,1126.36,896.00,1058.54,6211.76,6118.00,800.93,2.50,1.00,3.72
RR,78,3,25,58,92.18,7066.92,7325.00,927.69,1013.40,874.00,858.69,6282.20,6610.00,902.85,2.50,1.00,3.41
RR,79,3,25,58,92.24,7052.08,7305.00,925.09,1009.76,871.00,856.06,6268.40,6592.00,900.58,2.50,1.00,3.41
RR,80,3,25,58,91.57,7048.64,7123.00,934.83,957.64,877.00,808.73,6265.24,6381.00,893.90,2.50,0.50,4.06
RR,81,3,25,58,92.15,7063.88,7317.00,952.74,960.92,882.00,812.62,6279.36,6400.00,916.75,2.50,1.00,3.41
RR,82,3,25,58,92.32,6976.52,7233.00,872.85,1048.12,847.00,1038.01,6193.24,6423.00,835.62,2.50,0.50,3.84
RR,83,3,25,58,91.49,7022.64,7094.00,930.37,961.32,888.00,804.99,6239.36,6354.00,888.16,2.50,0.50,3.84
RR,84,3,25,58,92.25,7126.48,7373.00,948.94,973.72,900.00,816.55,6340.00,6452.00,917.11,2.50,1.00,3.24
RR,85,3,25,58,91.57,7076.16,7109.00,921.78,876.96,867.00,747.51,6292.80,6605.00,884.20,2.50,0.50,4.09
RR,86,3,25,58,91.63,7044.84,7032.00,917.01,879.60,868.00,748.85,6262.52,6581.00,881.88,2.50,0.50,4.09
RR,87,3,25,58,92.22,7087.32,7138.00,927.15,862.12,910.00,542.04,6303.68,6347.00,884.15,2.50,0.50,3.63
RR,88,3,25,58,92.16,7103.64,7158.00,921.30,866.88,912.00,545.84,6320.00,6364.00,882.08,2.50,0.50,3.63
RR,89,3,25,58,91.30,7120.48,7153.00,915.07,885.04,875.00,756.75,6336.88,6651.00,877.58,2.50,0.50,4.17
RR,90,3,25,58,91.53,7066.56,7097.00,906.00,764.76,874.00,409.20,6284.68,6598.00,866.09,2.50,0.50,4.09
RR,91,3,25,58,91.42,7054.36,7284.00,896.34,770.48,880.00,414.78,6270.88,6537.00,862.70,2.50,0.50,4.01
RR,92,3,25,58,91.35,7028.72,7240.00,1005.68,778.72,890.00,419.07,6245.72,6303.00,942.44,2.50,1.00,3.87
RR,93,3,25,58,92.22,6967.84,7182.00,1057.35,838.68,904.00,535.41,6183.40,6281.00,992.88,2.50,1.00,3.84
RR,94,3,25,58,92.49,6906.08,7110.00,1042.70,835.48,900.00,530.93,6123.80,6212.00,978.31,2.50,1.00,3.84
RR,95,3,25,58,91.29,7094.40,7243.00,993.04,938.32,946.00,639.19,6309.20,6449.00,927.72,2.50,1.00,4.01
RR,96,3,25,58,92.35,6941.84,7144.00,1046.95,839.92,907.00,533.42,6159.04,6246.00,969.10,2.50,1.00,3.84
RR,97,3,25,58,92.49,6966.56,7166.00,1043.71,847.72,918.00,539.30,6182.52,6273.00,979.17,2.50,1.00,3.84
RR,98,3,25,58,92.25,7007.28,7222.00,1034.81,845.68,918.00,536.70,6223.44,6422.00,973.50,2.50,0.50,4.14
RR,99,3,25,58,91.21,7083.40,7221.00,983.80,940.52,930.00,639.65,6300.16,6432.00,915.30,2.50,1.00,4.25
RR,100,3,25,58,93.17,7054.04,7235.00,852.41,871.32,818.00,576.97,6270.92,6395.00,817.90,2.78,1.00,4.49
RR,30,3,25,69,86.02,6257.40,6182.00,1123.16,1031.56,670.00,1024.68,5507.40,5639.00,1068.04,2.78,1.00,3.27
RR,31,3,25,69,86.07,6462.48,6663.00,1078.25,879.16,553.00,757.15,5712.96,5903.00,1052.88,2.78,1.00,4.02
RR,32,3,25,69,85.17,6456.52,6752.00,1110.46,921.36,708.00,766.00,5706.68,5954.00,1072.82,2.78,1.00,3.63
RR,33,3,25,69,85.25,6552.92,6779.00,941.63,905.92,743.00,786.31,5800.32,5890.00,898.27,2.78,1.00,3.63
RR,34,3,25,69,86.90,6258.44,6442.00,1172.58,1089.56,752.00,1016.64,5506.96,5664.00,1091.98,2.78,2.00,3.11
RR,35,3,25,69,87.13,6226.64,6450.00,1016.75,931.24,620.00,789.23,5474.88,5602.00,933.10,2.78,1.00,3.23
RR,36,3,25,69,87.58,6211.40,6359.00,997.95,856.48,542.00,742.47,5462.52,5589.00,930.50,2.78,1.00,3.42
RR,37,3,25,69,87.34,6238.04,6457.00,1002.00,930.48,617.00,788.83,5488.48,5638.00,910.14,2.78,1.00,3.19
RR,38,3,25,69,88.29,6026.76,6163.00,810.45,773.64,561.00,596.28,5278.36,5476.00,804.33,2.78,2.00,3.27
RR,39,3,25,69,87.74,6114.00,6279.00,984.27,880.32,837.00,629.49,5364.40,5532.00,930.82,2.78,3.00,3.31
RR,40,3,25,69,87.58,6108.60,6452.00,1018.33,905.24,668.00,690.42,5356.56,5738.00,957.00,2.78,3.00,3.35
RR,41,3,25,69,88.45,6186.76,6346.00,932.64,792.32,577.00,638.36,5439.80,5665.00,880.54,2.78,2.00,3.93
RR,42,3,25,69,88.51,6091.76,6079.00,876.74,805.04,652.00,624.20,5342.80,5246.00,829.08,2.78,2.00,3.35
RR,43,3,25,69,88.23,6080.08,6425.00,1034.43,888.68,832.00,664.44,5328.16,5671.00,975.11,2.78,2.00,3.35
RR,44,3,25,69,88.53,6033.12,6381.00,1023.58,889.08,837.00,663.19,5284.24,5616.00,965.61,2.78,2.00,3.23
RR,45,3,25,69,87.87,6066.76,6378.00,1086.82,937.88,848.00,698.13,5317.16,5641.00,1012.20,2.78,2.00,3.35
RR,46,3,25,69,88.31,6090.60,6484.00,1007.16,897.88,837.00,674.00,5339.36,5683.00,951.08,2.78,2.00,3.53
RR,47,3,25,69,88.47,6226.16,6469.00,1134.62,906.48,841.00,680.51,5477.04,5749.00,1080.58,2.78,2.00,4.09
RR,48,3,25,69,88.55,6211.00,6477.00,1128.88,1057.40,854.00,929.76,5461.52,5802.00,1066.02,2.78,2.00,3.35
RR,49,3,25,69,88.34,6146.40,6357.00,1227.27,1064.92,865.00,933.37,5394.40,5684.00,1155.93,2.78,2.00,3.49
RR,50,3,25,69,89.19,6253.60,6495.00,948.99,738.20,594.00,581.96,5504.20,5842.00,917.77,2.78,1.00,4.18
RR,51,3,25,69,89.43,6266.32,6657.00,911.58,739.16,595.00,584.10,5518.60,5875.00,862.76,2.78,1.00,3.96
RR,52,3,25,69,88.97,6245.80,6601.00,898.06,830.16,763.00,591.45,5494.84,5851.00,877.39,2.78,2.00,3.99
RR,53,3,25,69,89.13,6130.36,6268.00,989.71,831.84,622.00,634.10,5381.12,5465.00,960.10,2.78,2.00,3.63
RR,54,3,25,69,89.08,6203.64,6556.00,889.34,825.28,756.00,588.56,5455.64,5830.00,868.03,2.78,2.00,4.29
RR,55,3,25,69,89.36,6150.84,6512.00,890.88,826.76,760.00,587.28,5403.44,5743.00,858.25,2.78,2.00,3.70
RR,56,3,25,69,88.98,6108.48,6284.00,1088.83,956.04,649.00,815.10,5357.60,5512.00,1055.18,2.78,2.00,3.83
RR,57,3,25,69,89.40,6243.12,6349.00,795.44,865.16,739.00,629.17,5495.80,5587.00,778.79,2.78,1.00,3.96
RR,58,3,25,69,89.28,6179.08,6574.00,878.48,866.52,761.00,627.45,5430.68,5793.00,856.51,2.78,2.00,3.70
RR,59,3,25,69,89.11,6107.36,6290.00,1079.45,896.88,662.00,684.93,5357.96,5615.00,1024.96,2.78,1.00,4.12
RR,60,3,25,69,89.83,5986.96,6212.00,1128.56,875.44,698.00,789.75,5239.24,5453.00,1087.51,2.78,2.00,3.27
RR,61,3,25,69,89.83,6060.16,6235.00,1092.06,855.96,699.00,758.15,5312.68,5542.00,1074.82,2.78,2.00,3.53
RR,62,3,25,69,89.76,5971.44,5997.00,1121.54,912.56,792.00,788.68,5222.60,5263.00,1079.21,2.78,2.00,3.31
RR,63,3,25,69,89.85,6012.48,6407.00,1194.25,927.08,788.00,767.46,5264.96,5690.00,1176.64,2.78,3.00,3.83
RR,64,3,25,69,89.72,6098.48,6566.00,1182.42,982.96,896.00,793.28,5350.56,5725.00,1128.47,2.78,2.00,3.77
RR,65,3,25,69,90.13,5759.40,5871.00,1211.44,967.60,789.00,868.99,5011.76,5128.00,1143.15,2.78,1.00,3.19
RR,66,3,25,69,90.39,5772.72,6055.00,1306.53,981.04,782.00,842.10,5026.40,5266.00,1258.10,2.78,1.00,3.67
RR,67,3,25,69,90.73,5737.80,5862.00,1199.81,926.36,798.00,738.84,4991.68,5148.00,1119.21,2.78,1.00,3.38
RR,68,3,25,69,90.56,5767.80,5898.00,1207.86,926.00,794.00,740.37,5020.16,5182.00,1125.89,2.78,1.00,3.38
RR,69,3,25,69,90.52,5821.32,6021.00,1213.68,923.68,802.00,738.36,5075.12,5298.00,1157.60,2.78,1.00,3.60
RR,70,3,25,69,91.15,5614.40,5911.00,1313.94,960.92,814.00,736.23,4868.68,5157.00,1260.77,3.13,2.00,3.72
RR,71,3,25,69,90.98,5810.76,6067.00,1185.76,951.12,793.00,766.25,5065.60,5332.00,1120.56,3.13,1.00,4.36
RR,72,3,25,69,90.06,5768.36,5942.00,1161.75,858.24,773.00,704.58,5020.68,5209.00,1130.27,2.78,1.00,3.53
RR,73,3,25,69,91.02,5796.80,6108.00,1188.04,958.60,808.00,768.82,5052.16,5403.00,1130.41,3.13,1.50,4.29
RR,74,3,25,69,90.88,5869.68,6087.00,1026.90,834.96,760.00,637.56,5124.20,5358.00,979.19,3.13,1.50,4.36
RR,75,3,25,69,92.00,5722.00,5914.00,981.17,685.68,725.00,452.69,4977.04,5157.00,950.00,3.13,2.00,3.87
RR,76,3,25,69,92.00,5734.16,5971.00,1052.45,691.64,731.00,450.80,4988.36,5249.00,1031.57,3.13,1.50,4.09
